role,recipient_id,donor_id,seed,repeat,fold,recipient_role,donor_role
train,345,310,20263026,4,2,train,train
train,348,302,20263026,4,2,train,train
train,351,429,20263026,4,2,train,train
train,352,403,20263026,4,2,train,train
train,353,397,20263026,4,2,train,train
train,355,413,20263026,4,2,train,train
train,356,370,20263026,4,2,train,train
train,357,457,20263026,4,2,train,train
train,358,319,20263026,4,2,train,train
train,362,355,20263026,4,2,train,train
train,364,358,20263026,4,2,train,train
train,366,374,20263026,4,2,train,train
train,367,385,20263026,4,2,train,train
train,368,312,20263026,4,2,train,train
train,370,379,20263026,4,2,train,train
train,371,406,20263026,4,2,train,train
train,372,479,20263026,4,2,train,train
train,374,422,20263026,4,2,train,train
train,375,321,20263026,4,2,train,train
train,376,484,20263026,4,2,train,train
train,377,402,20263026,4,2,train,train
train,379,388,20263026,4,2,train,train
train,380,383,20263026,4,2,train,train
train,381,305,20263026,4,2,train,train
train,382,315,20263026,4,2,train,train
train,383,327,20263026,4,2,train,train
train,385,348,20263026,4,2,train,train
train,386,330,20263026,4,2,train,train
train,388,318,20263026,4,2,train,train
train,390,339,20263026,4,2,train,train
train,391,322,20263026,4,2,train,train
train,393,488,20263026,4,2,train,train
train,395,487,20263026,4,2,train,train
train,397,362,20263026,4,2,train,train
train,400,474,20263026,4,2,train,train
train,402,393,20263026,4,2,train,train
train,403,464,20263026,4,2,train,train
train,404,455,20263026,4,2,train,train
train,406,425,20263026,4,2,train,train
train,409,428,20263026,4,2,train,train
train,412,341,20263026,4,2,train,train
train,413,372,20263026,4,2,train,train
train,414,368,20263026,4,2,train,train
train,416,382,20263026,4,2,train,train
train,417,472,20263026,4,2,train,train
train,419,351,20263026,4,2,train,train
train,422,483,20263026,4,2,train,train
train,423,390,20263026,4,2,train,train
train,425,331,20263026,4,2,train,train
train,426,326,20263026,4,2,train,train
train,427,489,20263026,4,2,train,train
train,428,340,20263026,4,2,train,train
train,429,440,20263026,4,2,train,train
train,430,475,20263026,4,2,train,train
train,434,371,20263026,4,2,train,train
train,436,307,20263026,4,2,train,train
train,440,478,20263026,4,2,train,train
train,443,352,20263026,4,2,train,train
train,445,426,20263026,4,2,train,train
train,448,380,20263026,4,2,train,train
train,449,451,20263026,4,2,train,train
train,451,345,20263026,4,2,train,train
train,454,338,20263026,4,2,train,train
train,455,436,20263026,4,2,train,train
train,456,404,20263026,4,2,train,train
train,457,367,20263026,4,2,train,train
train,458,324,20263026,4,2,train,train
train,463,414,20263026,4,2,train,train
train,464,409,20263026,4,2,train,train
train,471,357,20263026,4,2,train,train
train,472,456,20263026,4,2,train,train
train,473,416,20263026,4,2,train,train
train,474,376,20263026,4,2,train,train
train,475,434,20263026,4,2,train,train
train,478,454,20263026,4,2,train,train
train,479,304,20263026,4,2,train,train
train,482,313,20263026,4,2,train,train
train,483,356,20263026,4,2,train,train
train,484,473,20263026,4,2,train,train
train,485,336,20263026,4,2,train,train
train,486,492,20263026,4,2,train,train
train,487,381,20263026,4,2,train,train
train,488,445,20263026,4,2,train,train
train,489,335,20263026,4,2,train,train
train,490,427,20263026,4,2,train,train
train,492,448,20263026,4,2,train,train
test,303,459,20263026,4,2,test,test
test,316,360,20263026,4,2,test,test
test,325,468,20263026,4,2,test,test
test,328,491,20263026,4,2,test,test
test,333,439,20263026,4,2,test,test
test,346,444,20263026,4,2,test,test
test,347,420,20263026,4,2,test,test
test,350,415,20263026,4,2,test,test
test,360,441,20263026,4,2,test,test
test,363,401,20263026,4,2,test,test
test,369,350,20263026,4,2,test,test
test,389,447,20263026,4,2,test,test
test,392,446,20263026,4,2,test,test
test,401,418,20263026,4,2,test,test
test,415,363,20263026,4,2,test,test
test,418,369,20263026,4,2,test,test
test,420,316,20263026,4,2,test,test
test,433,303,20263026,4,2,test,test
test,437,433,20263026,4,2,test,test
test,439,346,20263026,4,2,test,test
test,441,477,20263026,4,2,test,test
test,444,392,20263026,4,2,test,test
test,446,333,20263026,4,2,test,test
test,447,476,20263026,4,2,test,test
test,459,389,20263026,4,2,test,test
test,468,437,20263026,4,2,test,test
test,476,325,20263026,4,2,test,test
test,477,328,20263026,4,2,test,test
test,491,347,20263026,4,2,test,test
train,302,363,20263027,4,3,train,train
train,303,456,20263027,4,3,train,train
train,304,340,20263027,4,3,train,train
train,305,441,20263027,4,3,train,train
train,307,344,20263027,4,3,train,train
train,312,307,20263027,4,3,train,train
train,313,303,20263027,4,3,train,train
train,316,362,20263027,4,3,train,train
train,317,360,20263027,4,3,train,train
train,318,319,20263027,4,3,train,train
train,319,355,20263027,4,3,train,train
train,320,483,20263027,4,3,train,train
train,321,463,20263027,4,3,train,train
train,322,482,20263027,4,3,train,train
train,324,472,20263027,4,3,train,train
train,325,440,20263027,4,3,train,train
train,328,345,20263027,4,3,train,train
train,330,459,20263027,4,3,train,train
train,333,397,20263027,4,3,train,train
train,336,444,20263027,4,3,train,train
train,339,484,20263027,4,3,train,train
train,340,305,20263027,4,3,train,train
train,341,348,20263027,4,3,train,train
train,343,356,20263027,4,3,train,train
train,344,471,20263027,4,3,train,train
train,345,446,20263027,4,3,train,train
train,346,389,20263027,4,3,train,train
train,347,416,20263027,4,3,train,train
train,348,417,20263027,4,3,train,train
train,350,322,20263027,4,3,train,train
train,352,413,20263027,4,3,train,train
train,355,339,20263027,4,3,train,train
train,356,376,20263027,4,3,train,train
train,357,486,20263027,4,3,train,train
train,358,401,20263027,4,3,train,train
train,360,476,20263027,4,3,train,train
train,362,350,20263027,4,3,train,train
train,363,425,20263027,4,3,train,train
train,364,328,20263027,4,3,train,train
train,366,333,20263027,4,3,train,train
train,367,382,20263027,4,3,train,train
train,368,343,20263027,4,3,train,train
train,369,324,20263027,4,3,train,train
train,370,366,20263027,4,3,train,train
train,371,451,20263027,4,3,train,train
train,376,419,20263027,4,3,train,train
train,377,423,20263027,4,3,train,train
train,379,317,20263027,4,3,train,train
train,381,368,20263027,4,3,train,train
train,382,457,20263027,4,3,train,train
train,385,429,20263027,4,3,train,train
train,386,370,20263027,4,3,train,train
train,389,367,20263027,4,3,train,train
train,390,393,20263027,4,3,train,train
train,391,302,20263027,4,3,train,train
train,392,371,20263027,4,3,train,train
train,393,478,20263027,4,3,train,train
train,397,427,20263027,4,3,train,train
train,400,443,20263027,4,3,train,train
train,401,426,20263027,4,3,train,train
train,402,473,20263027,4,3,train,train
train,404,454,20263027,4,3,train,train
train,406,341,20263027,4,3,train,train
train,409,474,20263027,4,3,train,train
train,412,487,20263027,4,3,train,train
train,413,364,20263027,4,3,train,train
train,414,386,20263027,4,3,train,train
train,415,347,20263027,4,3,train,train
train,416,409,20263027,4,3,train,train
train,417,402,20263027,4,3,train,train
train,418,400,20263027,4,3,train,train
train,419,385,20263027,4,3,train,train
train,420,412,20263027,4,3,train,train
train,423,436,20263027,4,3,train,train
train,425,320,20263027,4,3,train,train
train,426,414,20263027,4,3,train,train
train,427,330,20263027,4,3,train,train
train,428,477,20263027,4,3,train,train
train,429,404,20263027,4,3,train,train
train,433,485,20263027,4,3,train,train
train,436,491,20263027,4,3,train,train
train,437,390,20263027,4,3,train,train
train,439,379,20263027,4,3,train,train
train,440,420,20263027,4,3,train,train
train,441,445,20263027,4,3,train,train
train,443,415,20263027,4,3,train,train
train,444,369,20263027,4,3,train,train
train,445,406,20263027,4,3,train,train
train,446,468,20263027,4,3,train,train
train,447,312,20263027,4,3,train,train
train,448,325,20263027,4,3,train,train
train,449,439,20263027,4,3,train,train
train,451,437,20263027,4,3,train,train
train,454,336,20263027,4,3,train,train
train,456,449,20263027,4,3,train,train
train,457,447,20263027,4,3,train,train
train,458,392,20263027,4,3,train,train
train,459,357,20263027,4,3,train,train
train,463,316,20263027,4,3,train,train
train,468,433,20263027,4,3,train,train
train,471,377,20263027,4,3,train,train
train,472,304,20263027,4,3,train,train
train,473,391,20263027,4,3,train,train
train,474,381,20263027,4,3,train,train
train,476,352,20263027,4,3,train,train
train,477,321,20263027,4,3,train,train
train,478,358,20263027,4,3,train,train
train,482,418,20263027,4,3,train,train
train,483,458,20263027,4,3,train,train
train,484,346,20263027,4,3,train,train
train,485,313,20263027,4,3,train,train
train,486,318,20263027,4,3,train,train
train,487,428,20263027,4,3,train,train
train,491,448,20263027,4,3,train,train
test,310,372,20263027,4,3,test,test
test,315,335,20263027,4,3,test,test
test,326,310,20263027,4,3,test,test
test,327,374,20263027,4,3,test,test
test,331,455,20263027,4,3,test,test
test,335,490,20263027,4,3,test,test
test,338,388,20263027,4,3,test,test
test,351,430,20263027,4,3,test,test
test,353,434,20263027,4,3,test,test
test,372,375,20263027,4,3,test,test
test,374,395,20263027,4,3,test,test
test,375,475,20263027,4,3,test,test
test,380,422,20263027,4,3,test,test
test,383,380,20263027,4,3,test,test
test,388,403,20263027,4,3,test,test
test,395,489,20263027,4,3,test,test
test,403,327,20263027,4,3,test,test
test,422,464,20263027,4,3,test,test
test,430,331,20263027,4,3,test,test
test,434,488,20263027,4,3,test,test
test,455,492,20263027,4,3,test,test
test,464,351,20263027,4,3,test,test
test,475,353,20263027,4,3,test,test
test,479,338,20263027,4,3,test,test
test,488,315,20263027,4,3,test,test
test,489,479,20263027,4,3,test,test
test,490,326,20263027,4,3,test,test
test,492,383,20263027,4,3,test,test
train,302,310,20263028,4,4,train,train
train,303,468,20263028,4,4,train,train
train,305,375,20263028,4,4,train,train
train,310,409,20263028,4,4,train,train
train,313,491,20263028,4,4,train,train
train,315,420,20263028,4,4,train,train
train,316,392,20263028,4,4,train,train
train,317,352,20263028,4,4,train,train
train,319,425,20263028,4,4,train,train
train,320,340,20263028,4,4,train,train
train,324,451,20263028,4,4,train,train
train,325,430,20263028,4,4,train,train
train,326,385,20263028,4,4,train,train
train,327,395,20263028,4,4,train,train
train,328,490,20263028,4,4,train,train
train,330,436,20263028,4,4,train,train
train,331,372,20263028,4,4,train,train
train,333,316,20263028,4,4,train,train
train,335,383,20263028,4,4,train,train
train,336,489,20263028,4,4,train,train
train,338,324,20263028,4,4,train,train
train,339,441,20263028,4,4,train,train
train,340,368,20263028,4,4,train,train
train,343,330,20263028,4,4,train,train
train,344,350,20263028,4,4,train,train
train,345,403,20263028,4,4,train,train
train,346,364,20263028,4,4,train,train
train,347,429,20263028,4,4,train,train
train,348,444,20263028,4,4,train,train
train,350,391,20263028,4,4,train,train
train,351,348,20263028,4,4,train,train
train,352,483,20263028,4,4,train,train
train,353,492,20263028,4,4,train,train
train,355,339,20263028,4,4,train,train
train,360,328,20263028,4,4,train,train
train,362,414,20263028,4,4,train,train
train,363,449,20263028,4,4,train,train
train,364,313,20263028,4,4,train,train
train,368,454,20263028,4,4,train,train
train,369,428,20263028,4,4,train,train
train,370,456,20263028,4,4,train,train
train,371,479,20263028,4,4,train,train
train,372,336,20263028,4,4,train,train
train,374,376,20263028,4,4,train,train
train,375,317,20263028,4,4,train,train
train,376,393,20263028,4,4,train,train
train,380,487,20263028,4,4,train,train
train,381,422,20263028,4,4,train,train
train,383,404,20263028,4,4,train,train
train,385,353,20263028,4,4,train,train
train,388,325,20263028,4,4,train,train
train,389,477,20263028,4,4,train,train
train,390,401,20263028,4,4,train,train
train,391,347,20263028,4,4,train,train
train,392,362,20263028,4,4,train,train
train,393,369,20263028,4,4,train,train
train,395,390,20263028,4,4,train,train
train,400,380,20263028,4,4,train,train
train,401,482,20263028,4,4,train,train
train,403,423,20263028,4,4,train,train
train,404,346,20263028,4,4,train,train
train,406,389,20263028,4,4,train,train
train,409,302,20263028,4,4,train,train
train,412,335,20263028,4,4,train,train
train,414,344,20263028,4,4,train,train
train,415,433,20263028,4,4,train,train
train,417,447,20263028,4,4,train,train
train,418,415,20263028,4,4,train,train
train,419,327,20263028,4,4,train,train
train,420,320,20263028,4,4,train,train
train,422,406,20263028,4,4,train,train
train,423,455,20263028,4,4,train,train
train,425,374,20263028,4,4,train,train
train,427,338,20263028,4,4,train,train
train,428,439,20263028,4,4,train,train
train,429,445,20263028,4,4,train,train
train,430,315,20263028,4,4,train,train
train,433,484,20263028,4,4,train,train
train,434,381,20263028,4,4,train,train
train,436,370,20263028,4,4,train,train
train,437,476,20263028,4,4,train,train
train,439,417,20263028,4,4,train,train
train,440,459,20263028,4,4,train,train
train,441,448,20263028,4,4,train,train
train,444,343,20263028,4,4,train,train
train,445,485,20263028,4,4,train,train
train,446,333,20263028,4,4,train,train
train,447,418,20263028,4,4,train,train
train,448,440,20263028,4,4,train,train
train,449,351,20263028,4,4,train,train
train,451,427,20263028,4,4,train,train
train,454,326,20263028,4,4,train,train
train,455,360,20263028,4,4,train,train
train,456,305,20263028,4,4,train,train
train,459,400,20263028,4,4,train,train
train,464,472,20263028,4,4,train,train
train,468,331,20263028,4,4,train,train
train,472,345,20263028,4,4,train,train
train,473,419,20263028,4,4,train,train
train,474,475,20263028,4,4,train,train
train,475,474,20263028,4,4,train,train
train,476,363,20263028,4,4,train,train
train,477,319,20263028,4,4,train,train
train,479,355,20263028,4,4,train,train
train,482,388,20263028,4,4,train,train
train,483,434,20263028,4,4,train,train
train,484,437,20263028,4,4,train,train
train,485,488,20263028,4,4,train,train
train,487,303,20263028,4,4,train,train
train,488,464,20263028,4,4,train,train
train,489,473,20263028,4,4,train,train
train,490,446,20263028,4,4,train,train
train,491,371,20263028,4,4,train,train
train,492,412,20263028,4,4,train,train
test,304,402,20263028,4,4,test,test
test,307,322,20263028,4,4,test,test
test,312,377,20263028,4,4,test,test
test,318,486,20263028,4,4,test,test
test,321,457,20263028,4,4,test,test
test,322,426,20263028,4,4,test,test
test,341,321,20263028,4,4,test,test
test,356,382,20263028,4,4,test,test
test,357,367,20263028,4,4,test,test
test,358,312,20263028,4,4,test,test
test,366,443,20263028,4,4,test,test
test,367,366,20263028,4,4,test,test
test,377,379,20263028,4,4,test,test
test,379,413,20263028,4,4,test,test
test,382,416,20263028,4,4,test,test
test,386,356,20263028,4,4,test,test
test,397,471,20263028,4,4,test,test
test,402,458,20263028,4,4,test,test
test,413,304,20263028,4,4,test,test
test,416,307,20263028,4,4,test,test
test,426,358,20263028,4,4,test,test
test,443,318,20263028,4,4,test,test
test,457,386,20263028,4,4,test,test
test,458,397,20263028,4,4,test,test
test,463,478,20263028,4,4,test,test
test,471,463,20263028,4,4,test,test
test,478,357,20263028,4,4,test,test
test,486,341,20263028,4,4,test,test
