representation,repeat,outer_fold,draw,domain_type,participant_id,label,interviewer_logit,predicted_interviewer_logit,outer_train_mean_null_prediction
tfidf,1,3,12,fake,430,0,0.02686477499655429,0.06126309340389732,-0.1527325332380422
tfidf,1,3,12,fake,436,0,-0.7352200754801274,-0.5137639345641489,-0.1527325332380422
tfidf,1,3,12,fake,439,0,-0.30106388568503345,-0.3343727054520421,-0.1527325332380422
tfidf,1,3,12,fake,446,0,-0.33886272860743694,-0.3689681007183529,-0.1527325332380422
tfidf,1,3,12,fake,447,0,-0.6311612402005569,-0.512916694631279,-0.1527325332380422
tfidf,1,3,12,fake,459,1,0.10093028341543828,0.0062744089863833175,-0.1527325332380422
tfidf,1,3,12,fake,474,0,-0.7708908428382037,-0.4699025481178547,-0.1527325332380422
tfidf,1,3,12,fake,475,0,-0.7845665446857457,-0.6497780572161204,-0.1527325332380422
tfidf,1,3,12,fake,489,0,-0.6323107624981888,-0.5694036822180377,-0.1527325332380422
tfidf,1,3,12,fake,491,0,-0.07275805921783857,-0.14215965230791155,-0.1527325332380422
tfidf,1,4,12,fake,318,0,-0.3460905048930942,0.16110533258830653,-0.15967299402876906
tfidf,1,4,12,fake,322,0,0.4747155509686242,0.2858365259728468,-0.15967299402876906
tfidf,1,4,12,fake,326,0,-0.2582354245206282,0.15911913121868929,-0.15967299402876906
tfidf,1,4,12,fake,327,0,0.3891506796359692,0.3863831728571093,-0.15967299402876906
tfidf,1,4,12,fake,335,1,-0.07914923089242676,0.12859738005258955,-0.15967299402876906
tfidf,1,4,12,fake,343,0,0.5291772239170245,0.40648281596,-0.15967299402876906
tfidf,1,4,12,fake,347,1,0.22940558397211386,0.09971240546897489,-0.15967299402876906
tfidf,1,4,12,fake,351,1,0.8331745859348387,0.36686912974564023,-0.15967299402876906
tfidf,1,4,12,fake,374,0,0.35027259238276837,0.177103488080301,-0.15967299402876906
tfidf,1,4,12,fake,377,1,0.20811625829740038,-0.15551049290915125,-0.15967299402876906
tfidf,1,4,12,fake,389,1,0.20443521116420155,-0.06054697490819125,-0.15967299402876906
tfidf,1,4,12,fake,414,1,-0.27100556567713463,-0.07769428237873,-0.15967299402876906
tfidf,1,4,12,fake,415,0,-0.752725231480988,-0.6191418744403244,-0.15967299402876906
tfidf,1,4,12,fake,419,0,-0.641554699097783,-0.42021381669039315,-0.15967299402876906
tfidf,1,4,12,fake,445,0,-0.45966218624871924,-0.5613432190912901,-0.15967299402876906
tfidf,1,4,12,fake,448,1,-0.11575636906524031,-0.08066564843338332,-0.15967299402876906
tfidf,1,4,12,fake,449,0,-0.5731410436085246,-0.38410501013179915,-0.15967299402876906
tfidf,1,4,12,fake,455,0,-0.7034638444605144,-0.5856054839414254,-0.15967299402876906
tfidf,1,4,12,fake,458,0,-0.14129796076240503,-0.15623984870825497,-0.15967299402876906
tfidf,1,4,12,fake,463,0,-0.821189131942134,-0.4948158468682343,-0.15967299402876906
tfidf,1,4,12,fake,464,0,-0.8337113234195364,-0.6136038314686695,-0.15967299402876906
tfidf,1,4,12,fake,471,0,-0.861635663727115,-0.5054082815727804,-0.15967299402876906
tfidf,1,4,12,fake,472,0,-0.5987776852564959,-0.4266344601443669,-0.15967299402876906
tfidf,1,4,12,fake,477,0,-0.48262245092077427,-0.4683560420024021,-0.15967299402876906
tfidf,1,4,12,fake,478,0,0.1028342391543983,-0.08865091054173245,-0.15967299402876906
tfidf,1,4,12,fake,483,1,-0.10821818036555443,-0.030213886755707686,-0.15967299402876906
tfidf,1,4,12,fake,488,0,-0.6260831433412948,-0.35954681285731444,-0.15967299402876906
tfidf,1,4,12,fake,492,0,-0.5325598372322766,-0.5534093451739652,-0.15967299402876906
tfidf,1,5,12,fake,302,0,-0.2135217988787335,-0.1052688261133169,-0.13132131936899535
tfidf,1,5,12,fake,321,1,0.5415362834636385,0.4071959217329152,-0.13132131936899535
tfidf,1,5,12,fake,325,1,0.2704476289080334,0.33324832477241095,-0.13132131936899535
tfidf,1,5,12,fake,330,1,0.2077544766388804,0.1910635399526502,-0.13132131936899535
tfidf,1,5,12,fake,333,0,0.18280162927725088,0.1837216959266035,-0.13132131936899535
tfidf,1,5,12,fake,336,0,-0.1522213149339816,0.08926038183536783,-0.13132131936899535
tfidf,1,5,12,fake,340,0,-0.0532169633523252,0.09147705661322358,-0.13132131936899535
tfidf,1,5,12,fake,341,0,0.04387599236450876,0.15379001325709327,-0.13132131936899535
tfidf,1,5,12,fake,348,1,0.3246644346336065,0.30854651149497325,-0.13132131936899535
tfidf,1,5,12,fake,350,1,0.6595478683415626,0.26806756222088335,-0.13132131936899535
tfidf,1,5,12,fake,360,0,0.14136242564500892,0.07371860782208234,-0.13132131936899535
tfidf,1,5,12,fake,368,0,-0.18245463691769112,-0.2059974990725824,-0.13132131936899535
tfidf,1,5,12,fake,370,0,-0.42067493272267786,-0.4673234717017144,-0.13132131936899535
tfidf,1,5,12,fake,385,0,-0.4136181715248177,-0.4329429990520661,-0.13132131936899535
tfidf,1,5,12,fake,388,1,-0.29184652443523174,-0.33896256686968484,-0.13132131936899535
tfidf,1,5,12,fake,406,0,-0.688547846903915,-0.5735860179074164,-0.13132131936899535
tfidf,1,5,12,fake,409,1,-0.2424247555064135,-0.3469614990354132,-0.13132131936899535
tfidf,1,5,12,fake,417,0,-0.2619257935703291,-0.13379111782108624,-0.13132131936899535
tfidf,1,5,12,fake,418,1,0.29562742332006153,0.01640265054356116,-0.13132131936899535
tfidf,1,5,12,fake,428,0,-0.5742622866149637,-0.46932708957903224,-0.13132131936899535
tfidf,1,5,12,fake,429,0,-0.3098720876801796,-0.4224010238788465,-0.13132131936899535
tfidf,1,5,12,fake,434,0,-0.5525761303085714,-0.322669357664356,-0.13132131936899535
tfidf,1,5,12,fake,437,0,-0.6267447712170022,-0.5427944655507678,-0.13132131936899535
tfidf,1,5,12,fake,441,1,0.036399678874018015,-0.03512406421370198,-0.13132131936899535
tfidf,1,5,12,fake,444,0,-0.36104583868423434,-0.3391387817836607,-0.13132131936899535
tfidf,1,5,12,fake,456,0,-0.7628888757634836,-0.6151348769424166,-0.13132131936899535
tfidf,1,5,12,fake,468,0,-0.7819225422296068,-0.475486726330288,-0.13132131936899535
tfidf,1,5,12,fake,485,0,-0.6243201023194219,-0.4525857545816949,-0.13132131936899535
tfidf,1,1,13,fake,319,1,0.7021057344536314,0.24073342882850654,-0.17679388669548066
tfidf,1,1,13,fake,331,0,0.5432219623774535,0.16898187663206446,-0.17679388669548066
tfidf,1,1,13,fake,345,1,0.8086939082985112,0.2928282919345998,-0.17679388669548066
tfidf,1,1,13,fake,346,1,0.5869899020795952,0.2828760501934625,-0.17679388669548066
tfidf,1,1,13,fake,357,0,0.17424893858987572,0.049185943436630436,-0.17679388669548066
tfidf,1,1,13,fake,358,0,0.7132434506354575,0.23388276244438436,-0.17679388669548066
tfidf,1,1,13,fake,362,1,0.8394931311097791,0.2740446432359557,-0.17679388669548066
tfidf,1,1,13,fake,363,0,-0.34792521554752687,-0.34599870465818705,-0.17679388669548066
tfidf,1,1,13,fake,364,0,0.21956490972088683,-0.18496186829856212,-0.17679388669548066
tfidf,1,1,13,fake,369,0,-0.47973288928452734,-0.3339294034944037,-0.17679388669548066
tfidf,1,1,13,fake,372,1,0.43307543112848684,0.1888411145789697,-0.17679388669548066
tfidf,1,1,13,fake,391,0,-0.3189371511008544,-0.6029209660303729,-0.17679388669548066
tfidf,1,1,13,fake,400,0,-0.08969133717340501,-0.12414376741418799,-0.17679388669548066
tfidf,1,1,13,fake,402,1,0.16649611207276982,-0.04657768884986696,-0.17679388669548066
tfidf,1,1,13,fake,403,0,-0.7732268012224185,-0.579640391423497,-0.17679388669548066
tfidf,1,1,13,fake,404,0,-0.14877459581218846,-0.46681693326315876,-0.17679388669548066
tfidf,1,1,13,fake,413,1,0.22845672511165488,-0.08258614441358002,-0.17679388669548066
tfidf,1,1,13,fake,416,0,-0.6674219809309218,-0.5608770240736788,-0.17679388669548066
tfidf,1,1,13,fake,420,0,-0.6247994165942848,-0.3759795406569094,-0.17679388669548066
tfidf,1,1,13,fake,423,0,-0.010122991979763837,-0.2631033123326405,-0.17679388669548066
tfidf,1,1,13,fake,426,1,0.1627744726375322,-0.027099251327340118,-0.17679388669548066
tfidf,1,1,13,fake,433,1,-0.8044783117208003,-0.6547673758190199,-0.17679388669548066
tfidf,1,1,13,fake,451,0,-0.07683748977276054,-0.1286585643609343,-0.17679388669548066
tfidf,1,1,13,fake,454,0,-0.6465184665506347,-0.6223420720969112,-0.17679388669548066
tfidf,1,1,13,fake,473,0,-0.6730468937290233,-0.5740024690354454,-0.17679388669548066
tfidf,1,1,13,fake,476,0,-0.7571731567280353,-0.6184923565441468,-0.17679388669548066
tfidf,1,1,13,fake,484,0,0.07099082344671064,-0.16623711794011264,-0.17679388669548066
tfidf,1,1,13,fake,487,0,-0.49836467990088756,-0.42154379615997356,-0.17679388669548066
tfidf,1,1,13,fake,490,0,-0.4997918674030498,-0.41593200936896074,-0.17679388669548066
tfidf,1,2,13,fake,303,0,-0.05947879600921148,-0.04298831730051683,-0.15687048650349145
tfidf,1,2,13,fake,304,0,-0.14339331586550294,0.10378648044464661,-0.15687048650349145
tfidf,1,2,13,fake,310,0,-0.18105785517683134,0.21910528460870415,-0.15687048650349145
tfidf,1,2,13,fake,312,0,-0.07363397773220194,0.21290422151989669,-0.15687048650349145
tfidf,1,2,13,fake,316,0,0.4958109538235306,0.4515228801457463,-0.15687048650349145
tfidf,1,2,13,fake,324,0,0.3946167486007911,0.23709342991229904,-0.15687048650349145
tfidf,1,2,13,fake,328,0,-0.040327482966321215,0.20552742521290962,-0.15687048650349145
tfidf,1,2,13,fake,339,1,0.678980302242895,0.5509074072455862,-0.15687048650349145
tfidf,1,2,13,fake,353,1,0.4545021132787713,0.35433403579607,-0.15687048650349145
tfidf,1,2,13,fake,355,1,0.298069787857245,0.14677824696236108,-0.15687048650349145
tfidf,1,2,13,fake,366,0,-0.6752103865695549,-0.422693307222999,-0.15687048650349145
tfidf,1,2,13,fake,375,0,-0.8677122997491687,-0.46664351617225697,-0.15687048650349145
tfidf,1,2,13,fake,376,1,0.2706636828277489,0.008625911611326892,-0.15687048650349145
tfidf,1,2,13,fake,379,0,-0.6051891427429491,-0.37543950878179666,-0.15687048650349145
tfidf,1,2,13,fake,381,1,-0.01713030805009233,-0.1725171697962664,-0.15687048650349145
tfidf,1,2,13,fake,382,0,-0.7173170968640924,-0.4030717799753938,-0.15687048650349145
tfidf,1,2,13,fake,386,1,-0.4397938512671383,-0.42823738148804275,-0.15687048650349145
tfidf,1,2,13,fake,390,0,0.4590912606498587,0.18580301206695754,-0.15687048650349145
tfidf,1,2,13,fake,392,0,-0.6892278006229304,-0.5139492807803496,-0.15687048650349145
tfidf,1,2,13,fake,401,0,-0.6273176669642055,-0.5077476879268767,-0.15687048650349145
tfidf,1,2,13,fake,412,1,-0.6768288181914053,-0.5550932549169518,-0.15687048650349145
tfidf,1,2,13,fake,422,1,-0.4416647477770037,-0.29232157887855115,-0.15687048650349145
tfidf,1,2,13,fake,427,0,-0.8455677472277129,-0.5720007885516565,-0.15687048650349145
tfidf,1,2,13,fake,440,1,0.2352258333258551,0.09609017194884278,-0.15687048650349145
tfidf,1,2,13,fake,443,0,-0.6255068725325924,-0.4261849546382781,-0.15687048650349145
tfidf,1,2,13,fake,457,0,-0.7796409834236101,-0.45830878142111686,-0.15687048650349145
tfidf,1,2,13,fake,479,0,-0.6755226357134596,-0.4145539116647244,-0.15687048650349145
tfidf,1,2,13,fake,482,0,-0.6927938399912903,-0.4747202875180593,-0.15687048650349145
tfidf,1,2,13,fake,486,0,-0.8656459530272318,-0.5809201475345944,-0.15687048650349145
tfidf,1,3,13,fake,305,0,0.21591952103918835,0.19783120006966404,-0.1527325332380422
tfidf,1,3,13,fake,307,0,-0.3053960795741474,0.053405606957203366,-0.1527325332380422
tfidf,1,3,13,fake,313,0,0.07871423904770478,0.0866813473086728,-0.1527325332380422
tfidf,1,3,13,fake,315,0,-0.4202867179589273,0.09593790004724875,-0.1527325332380422
tfidf,1,3,13,fake,317,0,0.5428573247122302,0.1910526630943561,-0.1527325332380422
tfidf,1,3,13,fake,320,1,0.8391951036692248,0.36810425066729824,-0.1527325332380422
tfidf,1,3,13,fake,338,1,0.5515936605574887,0.09374017954090272,-0.1527325332380422
tfidf,1,3,13,fake,344,1,0.28425383537812343,-0.0036084940145668376,-0.1527325332380422
tfidf,1,3,13,fake,352,1,-0.21155043302602478,0.19982226042270912,-0.1527325332380422
tfidf,1,3,13,fake,356,1,0.5012796244081582,0.2121625816680397,-0.1527325332380422
tfidf,1,3,13,fake,367,1,0.6244235035244244,0.3692351465278454,-0.1527325332380422
tfidf,1,3,13,fake,371,0,-0.35897006036123,-0.47912927347983447,-0.1527325332380422
tfidf,1,3,13,fake,380,1,-0.4613726267864364,-0.17511035891589644,-0.1527325332380422
tfidf,1,3,13,fake,383,0,-0.4995768493028707,-0.37414238808974887,-0.1527325332380422
tfidf,1,3,13,fake,393,0,-0.548674928750991,-0.49081704456233843,-0.1527325332380422
tfidf,1,3,13,fake,395,0,-0.1850492584463646,-0.3673524946642732,-0.1527325332380422
tfidf,1,3,13,fake,397,0,-0.5467771325229672,-0.4645301555281256,-0.1527325332380422
tfidf,1,3,13,fake,425,0,0.3739369654898017,0.21809630726042428,-0.1527325332380422
tfidf,1,3,13,fake,430,0,0.02686477499655429,0.06107307263319367,-0.1527325332380422
tfidf,1,3,13,fake,436,0,-0.7352200754801274,-0.5387902531620117,-0.1527325332380422
tfidf,1,3,13,fake,439,0,-0.30106388568503345,-0.277027992833657,-0.1527325332380422
tfidf,1,3,13,fake,446,0,-0.33886272860743694,-0.352385552583274,-0.1527325332380422
tfidf,1,3,13,fake,447,0,-0.6311612402005569,-0.5370364733057049,-0.1527325332380422
tfidf,1,3,13,fake,459,1,0.10093028341543828,-0.024746787729688052,-0.1527325332380422
tfidf,1,3,13,fake,474,0,-0.7708908428382037,-0.5209720196670999,-0.1527325332380422
tfidf,1,3,13,fake,475,0,-0.7845665446857457,-0.6213249791875555,-0.1527325332380422
tfidf,1,3,13,fake,489,0,-0.6323107624981888,-0.5640508082513094,-0.1527325332380422
tfidf,1,3,13,fake,491,0,-0.07275805921783857,-0.1569373072652026,-0.1527325332380422
tfidf,1,4,13,fake,318,0,-0.3460905048930942,0.12282829933217412,-0.15967299402876906
tfidf,1,4,13,fake,322,0,0.4747155509686242,0.26081578851117626,-0.15967299402876906
tfidf,1,4,13,fake,326,0,-0.2582354245206282,0.16813378939747078,-0.15967299402876906
tfidf,1,4,13,fake,327,0,0.3891506796359692,0.36936994665758516,-0.15967299402876906
tfidf,1,4,13,fake,335,1,-0.07914923089242676,0.12079983021550747,-0.15967299402876906
tfidf,1,4,13,fake,343,0,0.5291772239170245,0.36325148845731314,-0.15967299402876906
tfidf,1,4,13,fake,347,1,0.22940558397211386,0.2233482262738349,-0.15967299402876906
tfidf,1,4,13,fake,351,1,0.8331745859348387,0.2990595228953601,-0.15967299402876906
tfidf,1,4,13,fake,374,0,0.35027259238276837,0.13730489791571196,-0.15967299402876906
tfidf,1,4,13,fake,377,1,0.20811625829740038,-0.09287937218192688,-0.15967299402876906
tfidf,1,4,13,fake,389,1,0.20443521116420155,-0.1357648321774658,-0.15967299402876906
tfidf,1,4,13,fake,414,1,-0.27100556567713463,-0.03415965307825358,-0.15967299402876906
tfidf,1,4,13,fake,415,0,-0.752725231480988,-0.62061972227805,-0.15967299402876906
tfidf,1,4,13,fake,419,0,-0.641554699097783,-0.3913644030049376,-0.15967299402876906
tfidf,1,4,13,fake,445,0,-0.45966218624871924,-0.5106564787147058,-0.15967299402876906
tfidf,1,4,13,fake,448,1,-0.11575636906524031,0.06900691107219206,-0.15967299402876906
tfidf,1,4,13,fake,449,0,-0.5731410436085246,-0.3781011348042205,-0.15967299402876906
tfidf,1,4,13,fake,455,0,-0.7034638444605144,-0.5895873449912372,-0.15967299402876906
tfidf,1,4,13,fake,458,0,-0.14129796076240503,-0.18276156300798177,-0.15967299402876906
tfidf,1,4,13,fake,463,0,-0.821189131942134,-0.5122164763277218,-0.15967299402876906
tfidf,1,4,13,fake,464,0,-0.8337113234195364,-0.5262145231469246,-0.15967299402876906
tfidf,1,4,13,fake,471,0,-0.861635663727115,-0.5102353907977047,-0.15967299402876906
tfidf,1,4,13,fake,472,0,-0.5987776852564959,-0.3959260995999889,-0.15967299402876906
tfidf,1,4,13,fake,477,0,-0.48262245092077427,-0.4639366193730996,-0.15967299402876906
tfidf,1,4,13,fake,478,0,0.1028342391543983,-0.0896781060456828,-0.15967299402876906
tfidf,1,4,13,fake,483,1,-0.10821818036555443,0.00034423081930889943,-0.15967299402876906
tfidf,1,4,13,fake,488,0,-0.6260831433412948,-0.3753849984062134,-0.15967299402876906
tfidf,1,4,13,fake,492,0,-0.5325598372322766,-0.5552319205683798,-0.15967299402876906
tfidf,1,5,13,fake,302,0,-0.2135217988787335,-0.07881163436737176,-0.13132131936899535
tfidf,1,5,13,fake,321,1,0.5415362834636385,0.45500334017281685,-0.13132131936899535
tfidf,1,5,13,fake,325,1,0.2704476289080334,0.3080946316783483,-0.13132131936899535
tfidf,1,5,13,fake,330,1,0.2077544766388804,0.18877215601984035,-0.13132131936899535
tfidf,1,5,13,fake,333,0,0.18280162927725088,0.20946987552015725,-0.13132131936899535
tfidf,1,5,13,fake,336,0,-0.1522213149339816,0.10231232521232214,-0.13132131936899535
tfidf,1,5,13,fake,340,0,-0.0532169633523252,0.07394704015620523,-0.13132131936899535
tfidf,1,5,13,fake,341,0,0.04387599236450876,0.17727909520467203,-0.13132131936899535
tfidf,1,5,13,fake,348,1,0.3246644346336065,0.328898917085074,-0.13132131936899535
tfidf,1,5,13,fake,350,1,0.6595478683415626,0.29138710540677104,-0.13132131936899535
tfidf,1,5,13,fake,360,0,0.14136242564500892,0.07211637396676962,-0.13132131936899535
tfidf,1,5,13,fake,368,0,-0.18245463691769112,-0.22236788253152667,-0.13132131936899535
tfidf,1,5,13,fake,370,0,-0.42067493272267786,-0.46260716474492825,-0.13132131936899535
tfidf,1,5,13,fake,385,0,-0.4136181715248177,-0.41084222209841914,-0.13132131936899535
tfidf,1,5,13,fake,388,1,-0.29184652443523174,-0.3739620778066207,-0.13132131936899535
tfidf,1,5,13,fake,406,0,-0.688547846903915,-0.5418142779416999,-0.13132131936899535
tfidf,1,5,13,fake,409,1,-0.2424247555064135,-0.32626391407979793,-0.13132131936899535
tfidf,1,5,13,fake,417,0,-0.2619257935703291,-0.11170220996444226,-0.13132131936899535
tfidf,1,5,13,fake,418,1,0.29562742332006153,0.05880520673231407,-0.13132131936899535
tfidf,1,5,13,fake,428,0,-0.5742622866149637,-0.4516782271507186,-0.13132131936899535
tfidf,1,5,13,fake,429,0,-0.3098720876801796,-0.41468782508733015,-0.13132131936899535
tfidf,1,5,13,fake,434,0,-0.5525761303085714,-0.3431474428105934,-0.13132131936899535
tfidf,1,5,13,fake,437,0,-0.6267447712170022,-0.5467384490660109,-0.13132131936899535
tfidf,1,5,13,fake,441,1,0.036399678874018015,-0.09070217978954531,-0.13132131936899535
tfidf,1,5,13,fake,444,0,-0.36104583868423434,-0.32544161183021003,-0.13132131936899535
tfidf,1,5,13,fake,456,0,-0.7628888757634836,-0.59188899164698,-0.13132131936899535
tfidf,1,5,13,fake,468,0,-0.7819225422296068,-0.4441831799839965,-0.13132131936899535
tfidf,1,5,13,fake,485,0,-0.6243201023194219,-0.4896194747777952,-0.13132131936899535
tfidf,1,1,14,fake,319,1,0.7021057344536314,0.24417383688207425,-0.17679388669548066
tfidf,1,1,14,fake,331,0,0.5432219623774535,0.194658902316708,-0.17679388669548066
tfidf,1,1,14,fake,345,1,0.8086939082985112,0.3789525857974446,-0.17679388669548066
tfidf,1,1,14,fake,346,1,0.5869899020795952,0.3042770231069353,-0.17679388669548066
tfidf,1,1,14,fake,357,0,0.17424893858987572,0.09327545776741245,-0.17679388669548066
tfidf,1,1,14,fake,358,0,0.7132434506354575,0.2686419324251689,-0.17679388669548066
tfidf,1,1,14,fake,362,1,0.8394931311097791,0.3075910333461296,-0.17679388669548066
tfidf,1,1,14,fake,363,0,-0.34792521554752687,-0.3306801973112463,-0.17679388669548066
tfidf,1,1,14,fake,364,0,0.21956490972088683,-0.17759902993967705,-0.17679388669548066
tfidf,1,1,14,fake,369,0,-0.47973288928452734,-0.367794673979084,-0.17679388669548066
tfidf,1,1,14,fake,372,1,0.43307543112848684,0.1991023939281081,-0.17679388669548066
tfidf,1,1,14,fake,391,0,-0.3189371511008544,-0.5669732110204537,-0.17679388669548066
tfidf,1,1,14,fake,400,0,-0.08969133717340501,-0.12342770656266996,-0.17679388669548066
tfidf,1,1,14,fake,402,1,0.16649611207276982,-0.023372615537803454,-0.17679388669548066
tfidf,1,1,14,fake,403,0,-0.7732268012224185,-0.5897508437983986,-0.17679388669548066
tfidf,1,1,14,fake,404,0,-0.14877459581218846,-0.4263742989061585,-0.17679388669548066
tfidf,1,1,14,fake,413,1,0.22845672511165488,-0.07228838418086367,-0.17679388669548066
tfidf,1,1,14,fake,416,0,-0.6674219809309218,-0.5921400107443161,-0.17679388669548066
tfidf,1,1,14,fake,420,0,-0.6247994165942848,-0.3930953407494353,-0.17679388669548066
tfidf,1,1,14,fake,423,0,-0.010122991979763837,-0.2739479933534521,-0.17679388669548066
tfidf,1,1,14,fake,426,1,0.1627744726375322,-0.019425360240149597,-0.17679388669548066
tfidf,1,1,14,fake,433,1,-0.8044783117208003,-0.6672105570272244,-0.17679388669548066
tfidf,1,1,14,fake,451,0,-0.07683748977276054,-0.09532318051072841,-0.17679388669548066
tfidf,1,1,14,fake,454,0,-0.6465184665506347,-0.6533205586468801,-0.17679388669548066
tfidf,1,1,14,fake,473,0,-0.6730468937290233,-0.5858419579425752,-0.17679388669548066
tfidf,1,1,14,fake,476,0,-0.7571731567280353,-0.6323698234004843,-0.17679388669548066
tfidf,1,1,14,fake,484,0,0.07099082344671064,-0.13219733768835304,-0.17679388669548066
tfidf,1,1,14,fake,487,0,-0.49836467990088756,-0.42643117303608746,-0.17679388669548066
