blind_id,line_number,participant_text_line
B008,6,i've been there like uh three or four times for vacation
B008,7,well it's uh less stressful i don't know if it's because i'm on vacation but
B008,8,i feel more at peace over there than here
B008,9,well my uh family moved down here for a better life uh that was my parents
B008,10,mm just the weather and the different things that you could do you could be at the beach or you could go to the mountains different variety of things to do
B008,11,the traffic and sometimes <somet> yeah basically the traffic and yeah that's one of the main things
B008,12,not that much i been to new york and uh mexico only
B008,13,uh just uh seeing new places and finding new locations you know something new
B008,14,like for a trip or
B008,15,well i've been to uh in mexico i've been to the pyramids of uh
B008,16,i forgot what's it called in mexico city
B008,17,and i like you know about uh finding about my ancient culture since i'm uh uh mexican from mayan aztec so i like to see different things like that
B008,18,well uh at school
B008,19,well i did uh drop out but i came back and i'm trying to get back into it right now trying to learn uh graphic designs
B008,20,well i started liking you know to take pictures doing different things and i like you know
B008,21,uh going into business i like what the it entitles about
B008,22,i wanna have my own business either making web pages just be able to be free
B008,23,and don't being relying on someone else just be able to have freedom for myself
B008,24,outgoing
B008,25,well i just like to you know
B008,26,be around people like to get to know people and depending on the person how i feel around 'em
B008,27,i like to hear music or you know
B008,28,do do different things like play sports or do different things just to unwind
B008,29,well i'm getting better at it
B008,30,you know
B008,31,i xxx
B008,32,well it was like uh
B008,33,two days ago it was something about uh i needed to pay a bill or something <some> something that uh i you know i had taken care of
B008,34,but the person he's like more picky about it you know he's more
B008,35,you know how how girls are you know they they want everything right there and then
B008,36,i have it handled you know i have it everything there and they just bugging sometimes they don't give you the space
B008,37,that you need to resolve something
B008,38,well i felt like i was overwhelmed i already had it resolved i just was waiting for
B008,39,a check you know that's not on my control but i already had made the paper proper arrangements and she's bugging me about it and it's like
B008,40,you're making you know an argument you know a storm in a glass of water
B008,41,it's like mhm
B008,42,well
B008,43,uh differently there's couple of them but not so recently because i've been more
B008,44,trying to get my life together but the decisions i made before in the past
B008,45,like dropping out of school and doing other different things
B008,46,mm
B008,47,guilty not that much because
B008,48,not really
B008,49,not that i could think right off the top of my head
B008,50,the hardest decision
B008,51,oh it's just not on top of my head right now
B008,52,an event
B008,53,mm well the only things that i remember is when i black out or different things like that that i don't remember
B008,54,but
B008,55,not nothing like a particular only when my uh brothers died and different things like that
B008,56,mhm
B008,57,well my brother was in gangs and different things and he was getting more into trouble
B008,58,and it's just not a pleasant memory for me to talk about that much get into it
B008,59,no i'm hispanic i you know i like to be with my family
B008,60,and you know i i like to go over there to mexico too i have a half-sister and my grandpa died he was over there in mexico
B008,61,so i do uh like to have a good relationship with my family
B008,62,well
B008,63,my mom and dad they always work hard they always done what they had to do to pay the bills that's why sometimes i be like you know running around trying to get everythings done but done correctly not trying to take the easy way out
B008,64,it's a little hard because there eh especially here in los angeles there's a lotta
B008,65,different things that you could get into that's not that positive
B008,66,and it's hard to stay focused on you know the correct stuff
B008,67,well normally i just knock out it's not that hard it's like it takes me like half an hour or fifteen minutes but
B008,68,uh sometimes i can't even wake up even with the alarm
B008,69,uh they have to wake me up you know my girl has to wake me up even with the alarm going on it's like so
B008,70,hard so you know i just knock out
B008,71,i do get a little either i'm angry or i don't feel good and i'm not filled with energy
B008,72,but i still have to know i know i have to do something so i still go through with it
B008,73,i been well i been uh feeling good you know
B008,74,been a little restless but not that much i had to do stuff so
B008,75,i just you know put myself to do it no matter how i feel
B008,76,no
B008,77,nothing out of the ordinary
B008,78,no
B008,79,no
B008,80,the last time i felt happy that was probably on the weekend that i was you know going out with a
B008,81,going out have some fun and you know i was drinking and just relaxing
B008,82,and winding <win> winding down
B008,83,mhm
B008,84,my ideal weekend is usually with my girl either out or at home just relax
B008,85,but nothing else you know just be able to relax and unwind with her you know either going out somewhere to a nice place or staying at home
B008,86,but without getting any calls or xxx interruptions you know just be able to turn off the phone and turn off everything just
B008,87,be with her doing the other different things
B008,88,mhm
B008,89,uh like an outgoing guy you know very social but at the same time i'm reserved depending how i feel with people
B008,90,have to you know build trust or feel comfortable with them
B008,91,oh i'm changing a lot you know like
B008,92,uh my temper and different things drinking things i'm
B008,93,changing a little different things so i could get more different things done
B008,94,oh there's several but mostly uh
B008,95,is when i'm coming from mexico that they wanna demeander you even down there it feels uh like silly because i went to a store i was regularly dressed
B008,96,and i was telling 'em i wanted to buy something and then they said that
B008,97,that i i wasn't belong there and i and as soon as they saw my credit card they kinda changed perspective because they saw the wells fargo logo they know i was american
B008,98,but they thought it was like you know
B008,99,it it was <wa> it felt me it felt ridiculous to me because you go to a place and you have the money you ask for something you're gonna ask for something because you have it not just to waste <wa> kill their time
