representation,repeat,outer_fold,subset,inner_fold,alpha,mean_inner_mse,selected
tfidf,5,5,R+D,1,0.01,0.5625593550069697,False
tfidf,5,5,R+D,2,0.1,0.1647606667719658,False
tfidf,5,5,R+D,3,1.0,0.0757986321118995,False
tfidf,5,5,R+D,4,10.0,0.04061945780701111,False
tfidf,5,5,R+D,5,100.0,0.03246183008898286,True
tfidf,5,5,P+Q+R,1,0.01,0.15953015573434282,False
tfidf,5,5,P+Q+R,2,0.1,0.09556785470479821,False
tfidf,5,5,P+Q+R,3,1.0,0.058955350888585056,False
tfidf,5,5,P+Q+R,4,10.0,0.04053169769409742,False
tfidf,5,5,P+Q+R,5,100.0,0.03419914080937062,True
tfidf,5,5,P+Q+D,1,0.01,0.0923200476301634,False
tfidf,5,5,P+Q+D,2,0.1,0.0924316199792488,False
tfidf,5,5,P+Q+D,3,1.0,0.09192064918815884,False
tfidf,5,5,P+Q+D,4,10.0,0.08788625627440531,True
tfidf,5,5,P+Q+D,5,100.0,0.10091168536671048,False
tfidf,5,5,P+R+D,1,0.01,0.5714244093830085,False
tfidf,5,5,P+R+D,2,0.1,0.18925295511022946,False
tfidf,5,5,P+R+D,3,1.0,0.075903366590507,False
tfidf,5,5,P+R+D,4,10.0,0.03898422251358774,False
tfidf,5,5,P+R+D,5,100.0,0.029256230726362548,True
tfidf,5,5,Q+R+D,1,0.01,0.6798262007881313,False
tfidf,5,5,Q+R+D,2,0.1,0.2256783312124865,False
tfidf,5,5,Q+R+D,3,1.0,0.1058733472340152,False
tfidf,5,5,Q+R+D,4,10.0,0.046072600552388265,False
tfidf,5,5,Q+R+D,5,100.0,0.03172348509811616,True
tfidf,5,5,P+Q+R+D,1,0.01,0.7337241735579555,False
tfidf,5,5,P+Q+R+D,2,0.1,0.3370334454506505,False
tfidf,5,5,P+Q+R+D,3,1.0,0.1325136333818834,False
tfidf,5,5,P+Q+R+D,4,10.0,0.05063501220909469,False
tfidf,5,5,P+Q+R+D,5,100.0,0.036427684429306835,True
tfidf,6,1,P,1,0.01,0.16171956680607494,False
tfidf,6,1,P,2,0.1,0.16169794408471772,False
tfidf,6,1,P,3,1.0,0.1614916690631991,False
tfidf,6,1,P,4,10.0,0.16023270479753102,True
tfidf,6,1,P,5,100.0,0.16656460246848412,False
tfidf,6,1,Q,1,0.01,0.1457159193682451,False
tfidf,6,1,Q,2,0.1,0.13789716111840397,False
tfidf,6,1,Q,3,1.0,0.12788047609100275,True
tfidf,6,1,Q,4,10.0,0.13851620632349845,False
tfidf,6,1,Q,5,100.0,0.1512488199982364,False
tfidf,6,1,R,1,0.01,0.044361510795512794,False
tfidf,6,1,R,2,0.1,0.04270497346927038,False
tfidf,6,1,R,3,1.0,0.03908880190520875,False
tfidf,6,1,R,4,10.0,0.03467348841213791,False
tfidf,6,1,R,5,100.0,0.03283403937693575,True
tfidf,6,1,D,1,0.01,0.158283886741723,False
tfidf,6,1,D,2,0.1,0.15818780288888104,False
tfidf,6,1,D,3,1.0,0.157283113084591,False
tfidf,6,1,D,4,10.0,0.15202046516837642,True
tfidf,6,1,D,5,100.0,0.15675046291933736,False
tfidf,6,1,P+Q,1,0.01,0.12019813831339381,False
tfidf,6,1,P+Q,2,0.1,0.12033398641139866,False
tfidf,6,1,P+Q,3,1.0,0.11989514872388979,False
tfidf,6,1,P+Q,4,10.0,0.11950956131270445,True
tfidf,6,1,P+Q,5,100.0,0.13985602033252545,False
tfidf,6,1,P+R,1,0.01,0.06658540064874567,False
tfidf,6,1,P+R,2,0.1,0.06536318619648508,False
tfidf,6,1,P+R,3,1.0,0.056117931256670715,False
tfidf,6,1,P+R,4,10.0,0.04083473953475806,False
tfidf,6,1,P+R,5,100.0,0.03530551378372881,True
tfidf,6,1,P+D,1,0.01,0.14289126625743095,False
tfidf,6,1,P+D,2,0.1,0.1427736407192548,False
tfidf,6,1,P+D,3,1.0,0.14166076019465243,False
tfidf,6,1,P+D,4,10.0,0.1349486222667062,True
tfidf,6,1,P+D,5,100.0,0.1412936671127674,False
tfidf,6,1,Q+R,1,0.01,0.1305454163443389,False
tfidf,6,1,Q+R,2,0.1,0.08980625196959648,False
tfidf,6,1,Q+R,3,1.0,0.053069366744971445,False
tfidf,6,1,Q+R,4,10.0,0.03803974500251369,False
tfidf,6,1,Q+R,5,100.0,0.03728948171409412,True
tfidf,6,1,Q+D,1,0.01,0.13098741246494552,False
tfidf,6,1,Q+D,2,0.1,0.12799305191469415,False
tfidf,6,1,Q+D,3,1.0,0.1250497737345486,False
tfidf,6,1,Q+D,4,10.0,0.11455023123029373,True
tfidf,6,1,Q+D,5,100.0,0.12758119021433156,False
tfidf,6,1,R+D,1,0.01,0.30764415882449175,False
tfidf,6,1,R+D,2,0.1,0.18935348662302567,False
tfidf,6,1,R+D,3,1.0,0.0849455847178552,False
tfidf,6,1,R+D,4,10.0,0.04409167377769274,False
tfidf,6,1,R+D,5,100.0,0.03780259252765387,True
tfidf,6,1,P+Q+R,1,0.01,3.24926099297123,False
tfidf,6,1,P+Q+R,2,0.1,5.875818297899554,False
tfidf,6,1,P+Q+R,3,1.0,4.519194880829988,False
tfidf,6,1,P+Q+R,4,10.0,1.1090832817378398,False
tfidf,6,1,P+Q+R,5,100.0,0.10786266677237007,True
tfidf,6,1,P+Q+D,1,0.01,0.11431065748354584,False
tfidf,6,1,P+Q+D,2,0.1,0.11455513253836834,False
tfidf,6,1,P+Q+D,3,1.0,0.11320075369114792,False
tfidf,6,1,P+Q+D,4,10.0,0.10249207655224805,True
tfidf,6,1,P+Q+D,5,100.0,0.11019418336348867,False
tfidf,6,1,P+R+D,1,0.01,0.21127397780113943,False
tfidf,6,1,P+R+D,2,0.1,0.16085315091240146,False
tfidf,6,1,P+R+D,3,1.0,0.08839537341583552,False
tfidf,6,1,P+R+D,4,10.0,0.045212469920471454,False
tfidf,6,1,P+R+D,5,100.0,0.03681003665098353,True
tfidf,6,1,Q+R+D,1,0.01,0.3488517378931948,False
tfidf,6,1,Q+R+D,2,0.1,0.19106821708766164,False
tfidf,6,1,Q+R+D,3,1.0,0.08174788635453224,False
tfidf,6,1,Q+R+D,4,10.0,0.04305828603771298,False
tfidf,6,1,Q+R+D,5,100.0,0.03732177732181576,True
tfidf,6,1,P+Q+R+D,1,0.01,0.30883862045261884,False
tfidf,6,1,P+Q+R+D,2,0.1,0.15291612040167965,False
tfidf,6,1,P+Q+R+D,3,1.0,0.06620595047716349,False
tfidf,6,1,P+Q+R+D,4,10.0,0.04071101759570036,False
tfidf,6,1,P+Q+R+D,5,100.0,0.03575779899067485,True
tfidf,6,2,P,1,0.01,0.11512838343465559,False
tfidf,6,2,P,2,0.1,0.115127347544063,False
tfidf,6,2,P,3,1.0,0.1151198455892188,True
tfidf,6,2,P,4,10.0,0.11526845924553819,False
tfidf,6,2,P,5,100.0,0.12040543897593858,False
tfidf,6,2,Q,1,0.01,0.10203246949840235,True
tfidf,6,2,Q,2,0.1,0.10367051086715252,False
tfidf,6,2,Q,3,1.0,0.11991315756424643,False
tfidf,6,2,Q,4,10.0,0.13181286782042193,False
tfidf,6,2,Q,5,100.0,0.11643985794020878,False
tfidf,6,2,R,1,0.01,0.08778063573565713,False
tfidf,6,2,R,2,0.1,0.07244439395348395,False
tfidf,6,2,R,3,1.0,0.05032645295514567,False
tfidf,6,2,R,4,10.0,0.03849001422655837,False
tfidf,6,2,R,5,100.0,0.029286333762619007,True
tfidf,6,2,D,1,0.01,0.122062886484108,False
tfidf,6,2,D,2,0.1,0.12197964752945506,False
tfidf,6,2,D,3,1.0,0.12119351928318645,False
tfidf,6,2,D,4,10.0,0.11634505648581255,False
tfidf,6,2,D,5,100.0,0.11456264484283306,True
tfidf,6,2,P+Q,1,0.01,0.09392349388942757,False
tfidf,6,2,P+Q,2,0.1,0.09351053503960893,False
tfidf,6,2,P+Q,3,1.0,0.09083265075079461,False
tfidf,6,2,P+Q,4,10.0,0.0894083033514526,True
tfidf,6,2,P+Q,5,100.0,0.10019940971708992,False
tfidf,6,2,P+R,1,0.01,0.0710335007491152,False
tfidf,6,2,P+R,2,0.1,0.05922918353285254,False
tfidf,6,2,P+R,3,1.0,0.045994647102402066,False
tfidf,6,2,P+R,4,10.0,0.0346510786751379,False
tfidf,6,2,P+R,5,100.0,0.027276870878849346,True
tfidf,6,2,P+D,1,0.01,0.09853790329761686,False
tfidf,6,2,P+D,2,0.1,0.0984835737443444,False
tfidf,6,2,P+D,3,1.0,0.09797235760029911,False
tfidf,6,2,P+D,4,10.0,0.0950015830336648,True
tfidf,6,2,P+D,5,100.0,0.09870329025385889,False
tfidf,6,2,Q+R,1,0.01,0.263734228151915,False
tfidf,6,2,Q+R,2,0.1,0.08846898982192151,False
tfidf,6,2,Q+R,3,1.0,0.051935532808949914,False
tfidf,6,2,Q+R,4,10.0,0.03558430961791786,False
tfidf,6,2,Q+R,5,100.0,0.02728556793962449,True
tfidf,6,2,Q+D,1,0.01,0.08441109276188656,True
tfidf,6,2,Q+D,2,0.1,0.08486787592622058,False
tfidf,6,2,Q+D,3,1.0,0.0944642509401077,False
tfidf,6,2,Q+D,4,10.0,0.09701693987834732,False
tfidf,6,2,Q+D,5,100.0,0.09237016896411915,False
tfidf,6,2,R+D,1,0.01,0.9345725833157171,False
tfidf,6,2,R+D,2,0.1,0.17168862109970626,False
tfidf,6,2,R+D,3,1.0,0.06745714052875636,False
tfidf,6,2,R+D,4,10.0,0.030524211583108456,False
tfidf,6,2,R+D,5,100.0,0.024403085011332853,True
tfidf,6,2,P+Q+R,1,0.01,0.25990758060626934,False
tfidf,6,2,P+Q+R,2,0.1,0.06520111084181694,False
tfidf,6,2,P+Q+R,3,1.0,0.041444757686992524,False
tfidf,6,2,P+Q+R,4,10.0,0.03491725238654693,False
tfidf,6,2,P+Q+R,5,100.0,0.027534400208190157,True
tfidf,6,2,P+Q+D,1,0.01,0.07439038864767726,False
tfidf,6,2,P+Q+D,2,0.1,0.07403162852672905,False
tfidf,6,2,P+Q+D,3,1.0,0.07201427020857767,False
tfidf,6,2,P+Q+D,4,10.0,0.07082125256900153,True
tfidf,6,2,P+Q+D,5,100.0,0.08168682637170495,False
tfidf,6,2,P+R+D,1,0.01,0.16316593583633607,False
tfidf,6,2,P+R+D,2,0.1,0.14581036082559837,False
tfidf,6,2,P+R+D,3,1.0,0.07912201785423835,False
tfidf,6,2,P+R+D,4,10.0,0.035399452074163035,False
tfidf,6,2,P+R+D,5,100.0,0.026073013467435513,True
tfidf,6,2,Q+R+D,1,0.01,0.5611158611942707,False
tfidf,6,2,Q+R+D,2,0.1,0.2353053186059837,False
tfidf,6,2,Q+R+D,3,1.0,0.0777985900827388,False
tfidf,6,2,Q+R+D,4,10.0,0.03652001199154196,False
tfidf,6,2,Q+R+D,5,100.0,0.027551997718001976,True
tfidf,6,2,P+Q+R+D,1,0.01,0.6112657459451767,False
tfidf,6,2,P+Q+R+D,2,0.1,0.32408949704449924,False
tfidf,6,2,P+Q+R+D,3,1.0,0.11740021180175103,False
tfidf,6,2,P+Q+R+D,4,10.0,0.045282320178652746,False
tfidf,6,2,P+Q+R+D,5,100.0,0.03277275016711926,True
tfidf,6,3,P,1,0.01,0.09992318875830138,False
tfidf,6,3,P,2,0.1,0.09992223212540378,False
tfidf,6,3,P,3,1.0,0.09991540509013197,True
tfidf,6,3,P,4,10.0,0.10006203258081386,False
tfidf,6,3,P,5,100.0,0.10507783772109498,False
tfidf,6,3,Q,1,0.01,0.07969897956383981,False
tfidf,6,3,Q,2,0.1,0.07961487887790984,False
tfidf,6,3,Q,3,1.0,0.07955698282900052,True
tfidf,6,3,Q,4,10.0,0.08554201880128626,False
tfidf,6,3,Q,5,100.0,0.09532380683377785,False
tfidf,6,3,R,1,0.01,0.07428841293914006,False
tfidf,6,3,R,2,0.1,0.06032748522900569,False
tfidf,6,3,R,3,1.0,0.04324681968694254,False
tfidf,6,3,R,4,10.0,0.03493585375070259,False
tfidf,6,3,R,5,100.0,0.03239172294304635,True
tfidf,6,3,D,1,0.01,0.09764912666530391,False
tfidf,6,3,D,2,0.1,0.09759057486944028,False
tfidf,6,3,D,3,1.0,0.09702507073546278,False
tfidf,6,3,D,4,10.0,0.0929271877568727,False
tfidf,6,3,D,5,100.0,0.09024216651551897,True
tfidf,6,3,P+Q,1,0.01,0.06758318610252508,True
tfidf,6,3,P+Q,2,0.1,0.06764181792612896,False
tfidf,6,3,P+Q,3,1.0,0.068646263689948,False
tfidf,6,3,P+Q,4,10.0,0.07559458013545223,False
tfidf,6,3,P+Q,5,100.0,0.08774820659299713,False
tfidf,6,3,P+R,1,0.01,0.03778851582225933,False
tfidf,6,3,P+R,2,0.1,0.036121813054103946,False
tfidf,6,3,P+R,3,1.0,0.033240110608434924,False
tfidf,6,3,P+R,4,10.0,0.027787619367353928,True
tfidf,6,3,P+R,5,100.0,0.027890517630514453,False
tfidf,6,3,P+D,1,0.01,0.09783529521909386,False
tfidf,6,3,P+D,2,0.1,0.09776703224639464,False
tfidf,6,3,P+D,3,1.0,0.09711269979783711,False
tfidf,6,3,P+D,4,10.0,0.09261067401443081,False
tfidf,6,3,P+D,5,100.0,0.08931391980661596,True
tfidf,6,3,Q+R,1,0.01,0.09074025076680385,False
tfidf,6,3,Q+R,2,0.1,0.07013830310724316,False
tfidf,6,3,Q+R,3,1.0,0.054887167686794504,False
tfidf,6,3,Q+R,4,10.0,0.038508105891450005,False
tfidf,6,3,Q+R,5,100.0,0.03217959350181666,True
tfidf,6,3,Q+D,1,0.01,0.07878524471610332,False
tfidf,6,3,Q+D,2,0.1,0.07688606171656724,False
tfidf,6,3,Q+D,3,1.0,0.0741537142023717,False
tfidf,6,3,Q+D,4,10.0,0.07060750454342618,True
tfidf,6,3,Q+D,5,100.0,0.0720613399357667,False
tfidf,6,3,R+D,1,0.01,0.23428804973039363,False
tfidf,6,3,R+D,2,0.1,0.18825396270992123,False
tfidf,6,3,R+D,3,1.0,0.09086264852810193,False
tfidf,6,3,R+D,4,10.0,0.03950940063951555,False
tfidf,6,3,R+D,5,100.0,0.02866970089128193,True
tfidf,6,3,P+Q+R,1,0.01,0.18433766293823353,False
tfidf,6,3,P+Q+R,2,0.1,0.11461472220899353,False
tfidf,6,3,P+Q+R,3,1.0,0.06739007863045886,False
tfidf,6,3,P+Q+R,4,10.0,0.0395286494767042,False
tfidf,6,3,P+Q+R,5,100.0,0.030604890999445467,True
tfidf,6,3,P+Q+D,1,0.01,0.08668873410952803,False
tfidf,6,3,P+Q+D,2,0.1,0.08445676371380943,False
tfidf,6,3,P+Q+D,3,1.0,0.07635190367337095,False
tfidf,6,3,P+Q+D,4,10.0,0.06764710998615574,True
tfidf,6,3,P+Q+D,5,100.0,0.06797818630121345,False
tfidf,6,3,P+R+D,1,0.01,0.42597045064576816,False
tfidf,6,3,P+R+D,2,0.1,0.20899400306445845,False
tfidf,6,3,P+R+D,3,1.0,0.08664008316997025,False
tfidf,6,3,P+R+D,4,10.0,0.037548466764691445,False
tfidf,6,3,P+R+D,5,100.0,0.027742401959460608,True
tfidf,6,3,Q+R+D,1,0.01,0.40803080919676155,False
tfidf,6,3,Q+R+D,2,0.1,0.29312357253181925,False
tfidf,6,3,Q+R+D,3,1.0,0.1471516350704606,False
tfidf,6,3,Q+R+D,4,10.0,0.04625566661126005,False
tfidf,6,3,Q+R+D,5,100.0,0.02820390656611435,True
tfidf,6,3,P+Q+R+D,1,0.01,0.6839866536108176,False
tfidf,6,3,P+Q+R+D,2,0.1,0.2684494515751106,False
tfidf,6,3,P+Q+R+D,3,1.0,0.09493305319985808,False
tfidf,6,3,P+Q+R+D,4,10.0,0.03625055414481141,False
tfidf,6,3,P+Q+R+D,5,100.0,0.02816326938144582,True
tfidf,6,4,P,1,0.01,0.12341256932965057,True
tfidf,6,4,P,2,0.1,0.12341353184416363,False
tfidf,6,4,P,3,1.0,0.12342947682673548,False
tfidf,6,4,P,4,10.0,0.12408048006476746,False
tfidf,6,4,P,5,100.0,0.13770195460830312,False
tfidf,6,4,Q,1,0.01,0.14813564890453623,False
tfidf,6,4,Q,2,0.1,0.13219183214600055,False
tfidf,6,4,Q,3,1.0,0.10971349688288246,True
tfidf,6,4,Q,4,10.0,0.12435940333167854,False
tfidf,6,4,Q,5,100.0,0.13509671161062908,False
tfidf,6,4,R,1,0.01,0.05674420842395491,False
tfidf,6,4,R,2,0.1,0.047853945381124176,False
tfidf,6,4,R,3,1.0,0.04248310133761926,False
tfidf,6,4,R,4,10.0,0.037002789495860396,False
tfidf,6,4,R,5,100.0,0.03363356658395062,True
tfidf,6,4,D,1,0.01,0.1112414424317066,False
tfidf,6,4,D,2,0.1,0.11119795690059668,False
tfidf,6,4,D,3,1.0,0.11079327317870001,False
tfidf,6,4,D,4,10.0,0.10879777222935182,True
tfidf,6,4,D,5,100.0,0.11969378914025915,False
tfidf,6,4,P+Q,1,0.01,0.10938049489683423,False
tfidf,6,4,P+Q,2,0.1,0.10918805166762492,False
tfidf,6,4,P+Q,3,1.0,0.10794762910328685,False
tfidf,6,4,P+Q,4,10.0,0.10635966726177959,True
tfidf,6,4,P+Q,5,100.0,0.11764679021333536,False
tfidf,6,4,P+R,1,0.01,0.04435212921200285,False
tfidf,6,4,P+R,2,0.1,0.042389610359696926,False
tfidf,6,4,P+R,3,1.0,0.03725000544092682,False
tfidf,6,4,P+R,4,10.0,0.029740016262737635,False
tfidf,6,4,P+R,5,100.0,0.029124315258448902,True
tfidf,6,4,P+D,1,0.01,0.10452434980649951,False
tfidf,6,4,P+D,2,0.1,0.10449374556651177,False
tfidf,6,4,P+D,3,1.0,0.10420836646661989,False
tfidf,6,4,P+D,4,10.0,0.10278478474195274,True
tfidf,6,4,P+D,5,100.0,0.11132504110122661,False
tfidf,6,4,Q+R,1,0.01,0.19490948251885828,False
tfidf,6,4,Q+R,2,0.1,0.0861965253657252,False
tfidf,6,4,Q+R,3,1.0,0.04635205381784658,False
tfidf,6,4,Q+R,4,10.0,0.03275614099669413,False
tfidf,6,4,Q+R,5,100.0,0.030268188012481045,True
tfidf,6,4,Q+D,1,0.01,0.07982002451960844,False
tfidf,6,4,Q+D,2,0.1,0.07927299697886984,False
tfidf,6,4,Q+D,3,1.0,0.07565773545357747,False
tfidf,6,4,Q+D,4,10.0,0.07059998443773548,True
tfidf,6,4,Q+D,5,100.0,0.09184820809596457,False
tfidf,6,4,R+D,1,0.01,0.7908382612496778,False
tfidf,6,4,R+D,2,0.1,0.22977416321146704,False
tfidf,6,4,R+D,3,1.0,0.08610064850526604,False
tfidf,6,4,R+D,4,10.0,0.043133521012288505,False
tfidf,6,4,R+D,5,100.0,0.034248937549040376,True
tfidf,6,4,P+Q+R,1,0.01,0.24750953681434762,False
tfidf,6,4,P+Q+R,2,0.1,0.08794299011920505,False
tfidf,6,4,P+Q+R,3,1.0,0.042854402175686084,False
tfidf,6,4,P+Q+R,4,10.0,0.029914003233402927,False
tfidf,6,4,P+Q+R,5,100.0,0.02890180762791575,True
tfidf,6,4,P+Q+D,1,0.01,0.10152099092134988,False
tfidf,6,4,P+Q+D,2,0.1,0.10016052488223215,False
tfidf,6,4,P+Q+D,3,1.0,0.09413066949866168,False
tfidf,6,4,P+Q+D,4,10.0,0.08298899593193776,True
tfidf,6,4,P+Q+D,5,100.0,0.09335263085983193,False
tfidf,6,4,P+R+D,1,0.01,0.4956344419823231,False
tfidf,6,4,P+R+D,2,0.1,0.2310512289502015,False
tfidf,6,4,P+R+D,3,1.0,0.08509363644708494,False
tfidf,6,4,P+R+D,4,10.0,0.045664422056130805,False
tfidf,6,4,P+R+D,5,100.0,0.03234961616428777,True
tfidf,6,4,Q+R+D,1,0.01,0.39130963729743007,False
tfidf,6,4,Q+R+D,2,0.1,0.24292802510437092,False
tfidf,6,4,Q+R+D,3,1.0,0.11215118301238979,False
tfidf,6,4,Q+R+D,4,10.0,0.04572871547613063,False
tfidf,6,4,Q+R+D,5,100.0,0.028765718108238855,True
tfidf,6,4,P+Q+R+D,1,0.01,0.7174044013869683,False
tfidf,6,4,P+Q+R+D,2,0.1,0.32591400185074954,False
tfidf,6,4,P+Q+R+D,3,1.0,0.08364392187848631,False
tfidf,6,4,P+Q+R+D,4,10.0,0.03236063393942018,False
tfidf,6,4,P+Q+R+D,5,100.0,0.025473393866264956,True
tfidf,6,5,P,1,0.01,0.13293659186005105,False
tfidf,6,5,P,2,0.1,0.1329333475844109,False
tfidf,6,5,P,3,1.0,0.13290230413432225,False
tfidf,6,5,P,4,10.0,0.13270533019557132,True
tfidf,6,5,P,5,100.0,0.13348573006816147,False
tfidf,6,5,Q,1,0.01,0.11085547890730237,True
tfidf,6,5,Q,2,0.1,0.11119995830143686,False
tfidf,6,5,Q,3,1.0,0.11213866880795553,False
tfidf,6,5,Q,4,10.0,0.11151057464311027,False
tfidf,6,5,Q,5,100.0,0.11786631136394295,False
tfidf,6,5,R,1,0.01,0.060382783967932674,False
tfidf,6,5,R,2,0.1,0.05561782209484769,False
tfidf,6,5,R,3,1.0,0.04566502886334197,False
tfidf,6,5,R,4,10.0,0.034978736408418865,False
tfidf,6,5,R,5,100.0,0.029199343795365984,True
tfidf,6,5,D,1,0.01,0.12838239651131197,False
tfidf,6,5,D,2,0.1,0.1282734884840034,False
tfidf,6,5,D,3,1.0,0.12723361641633724,False
tfidf,6,5,D,4,10.0,0.12025274480404873,False
tfidf,6,5,D,5,100.0,0.11296908053945393,True
tfidf,6,5,P+Q,1,0.01,0.11363820950380536,False
tfidf,6,5,P+Q,2,0.1,0.10947891249881737,False
tfidf,6,5,P+Q,3,1.0,0.10440289765399972,True
tfidf,6,5,P+Q,4,10.0,0.10653643065690543,False
tfidf,6,5,P+Q,5,100.0,0.11369391926553352,False
tfidf,6,5,P+R,1,0.01,0.08882920372267668,False
tfidf,6,5,P+R,2,0.1,0.07851985543738572,False
tfidf,6,5,P+R,3,1.0,0.04992282462674172,False
tfidf,6,5,P+R,4,10.0,0.032297947552185145,False
tfidf,6,5,P+R,5,100.0,0.026625705558789875,True
tfidf,6,5,P+D,1,0.01,0.1105415922620434,False
tfidf,6,5,P+D,2,0.1,0.1105037172076553,False
tfidf,6,5,P+D,3,1.0,0.11014238690289409,False
tfidf,6,5,P+D,4,10.0,0.10779156063930494,True
tfidf,6,5,P+D,5,100.0,0.10938732058699963,False
tfidf,6,5,Q+R,1,0.01,0.11712538416375078,False
tfidf,6,5,Q+R,2,0.1,0.08925830443410358,False
tfidf,6,5,Q+R,3,1.0,0.053897714324450396,False
tfidf,6,5,Q+R,4,10.0,0.03428948782909886,False
tfidf,6,5,Q+R,5,100.0,0.029199744398133293,True
tfidf,6,5,Q+D,1,0.01,0.12059096215222709,False
tfidf,6,5,Q+D,2,0.1,0.11939843014292528,False
tfidf,6,5,Q+D,3,1.0,0.1158064393634876,False
tfidf,6,5,Q+D,4,10.0,0.10289504204840277,False
tfidf,6,5,Q+D,5,100.0,0.09481903346488581,True
tfidf,6,5,R+D,1,0.01,0.2570338445423713,False
tfidf,6,5,R+D,2,0.1,0.17254672970898496,False
tfidf,6,5,R+D,3,1.0,0.08322495690740213,False
tfidf,6,5,R+D,4,10.0,0.035589196148646335,False
tfidf,6,5,R+D,5,100.0,0.02602654207038058,True
tfidf,6,5,P+Q+R,1,0.01,0.3939754342564718,False
tfidf,6,5,P+Q+R,2,0.1,0.15078535744117375,False
tfidf,6,5,P+Q+R,3,1.0,0.061537749836779676,False
tfidf,6,5,P+Q+R,4,10.0,0.03548414549496393,False
tfidf,6,5,P+Q+R,5,100.0,0.027970727571744115,True
tfidf,6,5,P+Q+D,1,0.01,0.14629353674914156,False
tfidf,6,5,P+Q+D,2,0.1,0.1441361457461894,False
tfidf,6,5,P+Q+D,3,1.0,0.1355631342068813,False
tfidf,6,5,P+Q+D,4,10.0,0.11444004255753244,False
tfidf,6,5,P+Q+D,5,100.0,0.09438658445590198,True
tfidf,6,5,P+R+D,1,0.01,0.7036698486930296,False
tfidf,6,5,P+R+D,2,0.1,0.22306148562654984,False
tfidf,6,5,P+R+D,3,1.0,0.08743560929802725,False
tfidf,6,5,P+R+D,4,10.0,0.03699782782627353,False
tfidf,6,5,P+R+D,5,100.0,0.026042726327141608,True
tfidf,6,5,Q+R+D,1,0.01,2.303100569203663,False
tfidf,6,5,Q+R+D,2,0.1,0.4389237980336651,False
tfidf,6,5,Q+R+D,3,1.0,0.10552089269784064,False
tfidf,6,5,Q+R+D,4,10.0,0.0400068257917322,False
tfidf,6,5,Q+R+D,5,100.0,0.027914526627054497,True
tfidf,6,5,P+Q+R+D,1,0.01,0.7803438076966566,False
tfidf,6,5,P+Q+R+D,2,0.1,0.3425438905390425,False
tfidf,6,5,P+Q+R+D,3,1.0,0.0936577682843711,False
tfidf,6,5,P+Q+R+D,4,10.0,0.036927875670208894,False
tfidf,6,5,P+Q+R+D,5,100.0,0.029142766020210344,True
tfidf,7,1,P,1,0.01,0.12594270050004994,False
tfidf,7,1,P,2,0.1,0.12593993416219343,False
tfidf,7,1,P,3,1.0,0.12591796499941388,True
tfidf,7,1,P,4,10.0,0.12614524535028437,False
tfidf,7,1,P,5,100.0,0.13596937127975206,False
tfidf,7,1,Q,1,0.01,0.12567506338823722,False
tfidf,7,1,Q,2,0.1,0.12546811475139427,False
tfidf,7,1,Q,3,1.0,0.12483165858702878,True
tfidf,7,1,Q,4,10.0,0.13084502967178605,False
tfidf,7,1,Q,5,100.0,0.14255442551672615,False
tfidf,7,1,R,1,0.01,0.11348580636310866,False
tfidf,7,1,R,2,0.1,0.10714092838819528,False
tfidf,7,1,R,3,1.0,0.09661727934404703,False
tfidf,7,1,R,4,10.0,0.0800765861196092,False
tfidf,7,1,R,5,100.0,0.0599673764968528,True
tfidf,7,1,D,1,0.01,0.1257675484565895,False
tfidf,7,1,D,2,0.1,0.12572229400577942,False
tfidf,7,1,D,3,1.0,0.12529426655997122,False
tfidf,7,1,D,4,10.0,0.12271073245399565,True
tfidf,7,1,D,5,100.0,0.12632713242324786,False
tfidf,7,1,P+Q,1,0.01,0.09505762254833654,False
tfidf,7,1,P+Q,2,0.1,0.0950102522611691,False
tfidf,7,1,P+Q,3,1.0,0.09497839769863602,True
tfidf,7,1,P+Q,4,10.0,0.09862958807151272,False
tfidf,7,1,P+Q,5,100.0,0.1204731456186859,False
tfidf,7,1,P+R,1,0.01,2.718979401208655,False
tfidf,7,1,P+R,2,0.1,2.3743062003868194,False
tfidf,7,1,P+R,3,1.0,1.2888213473717682,False
tfidf,7,1,P+R,4,10.0,0.8911611838323673,False
tfidf,7,1,P+R,5,100.0,0.115797810713568,True
tfidf,7,1,P+D,1,0.01,0.11847650958608598,False
tfidf,7,1,P+D,2,0.1,0.11841781613456237,False
tfidf,7,1,P+D,3,1.0,0.11785630423548284,False
tfidf,7,1,P+D,4,10.0,0.11412946930618006,True
tfidf,7,1,P+D,5,100.0,0.11628575911654686,False
tfidf,7,1,Q+R,1,0.01,0.25378944360966027,False
tfidf,7,1,Q+R,2,0.1,0.16332083480265755,False
tfidf,7,1,Q+R,3,1.0,0.10539633697574073,False
tfidf,7,1,Q+R,4,10.0,0.07458339600503099,False
tfidf,7,1,Q+R,5,100.0,0.055294358809004705,True
tfidf,7,1,Q+D,1,0.01,0.1031965201242034,False
tfidf,7,1,Q+D,2,0.1,0.10261356265061254,False
tfidf,7,1,Q+D,3,1.0,0.09860819959548335,False
tfidf,7,1,Q+D,4,10.0,0.09062300525661404,True
tfidf,7,1,Q+D,5,100.0,0.10200324009547383,False
tfidf,7,1,R+D,1,0.01,0.2978820651840197,False
tfidf,7,1,R+D,2,0.1,0.23156936543862985,False
tfidf,7,1,R+D,3,1.0,0.15379139434238778,False
