blind_id,line_number,participant_text_line
V020,23,i don't know if estranged is the right word but i'm just kind of
V020,24,not really speaking to my family or old friends that often
V020,25,it's not easy it's
V020,26,it's kind of um
V020,27,i miss i miss a lot of people i miss my old life before i lost my job
V020,28,um i miss um some friends um
V020,29,i miss a lot of the relationships that i had out there um so it's difficult i mean it weighs on my mind a lot
V020,30,um i feel like i failed
V020,31,and now i'm here and i can't seem to get back on my feet so it's it's it's hard
V020,32,depends on the situation i think i'm outgoing when i'm comfortable
V020,33,um and then i'm extremely outgoing but when i'm in a situation i'm not comfortable with i tend to be a lot more shy
V020,34,so that doesn't really answer your question but
V020,35,um [clears throat]
V020,36,i have certain
V020,37,i do i do a lot of writing
V020,38,um i have certain
V020,39,music that i listen to as i'm writing and when i can
V020,40,when i can get really into that and sort of shut out the rest of the world um the music and the the thoughts just kind of
V020,41,happening really um
V020,42,it can it soothes me it's like it's when i feel most relaxed i guess
V020,43,um
V020,44,a few weeks ago i guess i was i'd been working on a book on a on a on a novel
V020,45,and when i was really
V020,46,when i was really getting into writing it and um
V020,47,it was really working for me that was that was good that was really good i felt like i was accomplishing something and i felt really relaxed
V020,48,um
V020,49,it was about a
V020,50,guy who is searching for
V020,51,something it's
V020,52,it's uh it's his last day on earth and so he's going to find a person that he
V020,53,that he
V020,54,met and just
V020,55,was so struck by that he needs to he needs to find her and spend the last few minutes that he has on earth with her just because
V020,56,sort of uh it's sort of romantic
V020,57,adventure comedy kind of thing
V020,58,well i've always i've always been a writer part of the reason i came to l_a was because of screenwriting
V020,59,um so i wrote some screenplays and uh
V020,60,you know had a little success with that out here and but since since then i've kind of gotten tired of the limitations of the screenwriting and i've started to write more short stories and and longer
V020,61,just creative writing so
V020,62,i i've been meaning to write a novel but i was just waiting for the idea to
V020,63,to really hit me
V020,64,it's not easy the [exhale]
V020,65,the parts the parts when it's good it's really good but getting there is sometimes a real struggle um
V020,66,i find it difficult i have a real love hate relationship with writing when i when i love it i just absolutely love it but sometimes i
V020,67,hate it because it's so difficult
V020,68,um
V020,69,but it's worth it for the times when it's when it's good
V020,70,good i don't i don't really have a temper i
V020,71,it's not i mean most of my anger that i have is directed inward as opposed to outward to other people
V020,72,um if something is really really stressful or if i'm in a situation like a very intense confrontation i can
V020,73,lose it but i probably <prob> that's probably only happened to me three four times in my whole life i mean generally i pretty much
V020,74,try to it when i'm upset
V020,75,i i get upset with myself not with other people
V020,76,um
V020,77,last night i guess well <weh> um
V020,78,i got in an argument about whether or not
V020,79,cleaning vegetables was necessary because of
V020,80,i forget it but it well no it was about whether you can clean vegetables after you cut them because i'd already started cutting the vegetables and i thought that would be okay
V020,81,so it turned into this
V020,82,big argument and we did google searches to figure out who was right and who was wrong and i
V020,83,i ended up being wrong on that one but
V020,84,it is
V020,85,yeah that was it wasn't a blow up argument but it was a definite argument
V020,86,um
V020,87,uh
V020,88,a lot so much um
V020,89,uh
V020,90,i
V020,91,i
V020,92,i was in uh a relationship that i really really
V020,93,um
V020,94,that i really wanted to work
V020,95,and
V020,96,uh
V020,97,i ended up and it was partly due to
V020,98,i hadn't i was on i wasn't on the right medication and so i was going
V020,99,at like everything sort of spiraled out of
V020,100,control and i feel really guilty about the way that that ended and i mean i wasn't
V020,101,i wasn't mean but i was
V020,102,but i was getting more and more messed up
V020,103,and i couldn't stop it and it ended and so i feel really guilty about not doing enough and and not
V020,104,and and you know making her have to tell me that she never wanted to see me again
V020,105,so
V020,106,that was pretty that was pretty tough
V020,107,well some of it was was that
V020,108,i wasn't medicated properly i mean now i've been to a doctor and i'm on medication that's
V020,109,completely kind of i mean i still get
V020,110,i still get upset and i still get depressed but it's not like it was it's not
V020,111,i don't completely lose it for days at a time
V020,112,um
V020,113,so
V020,114,i mean i know there's a part of me that knows logically that it wasn't all my fault and that if i had if i had been able to deal with the chemicals in my brain then i would've then it would've probably be different if i was who i am now then
V020,115,i would've i would i would be
V020,116,i would be
V020,117,it probably would have gone very differently or maybe it wouldn't have but i mean i could have
V020,118,i don't know i don't know if i could've done anything different
V020,119,things being how they were
V020,120,i mean it's
V020,121,it's possible uh
V020,122,i mean obviously
V020,123,yeah because i mean that's what i do i i
V020,124,take little things <thin> i mean i take little things and i just think about them all the time in my head until
V020,125,until it drives me crazy i dwell on stuff
V020,126,um
V020,127,and it's like any little detail that comes up
V020,128,i suddenly remember and it can just throw me off for a whole day i mean i still
V020,129,i still get
V020,130,i still get really uncomfortable and embarassed and then feel ashamed about stuff that i did in high school
V020,131,which was years and years ago which i shouldn't even be thinking about anymore 'cause it's so in the past but i still get that feeling like i'm right back there
V020,132,well it's it's not
V020,133,easy i've been trying to figure out ways to deal with it i i mean i dealt with it for a long time by
V020,134,by by drinking and and you know just trying to like slow my mind down that way
V020,135,um but you know since the medication it's been better it hasn't been impossible to deal with it hasn't been easy but it's but it's been better
V020,136,um well like i said i do a lot of
V020,137,you know if i'm if i'm writing or if i'm doing anything like i kind of have to almost
V020,138,be doing two things at once to occupy my brain completely
V020,139,um if i'm watching t_v i have to be playing a game on my phone if i'm using i'm the computer i have to be
V020,140,you know watching a t_v show or a movie on you know on in another window so that i can just
V020,141,keep my mind occupied during all of that
V020,142,um
V020,143,i just need i mean
V020,144,i i wish that i could just sort of let the thoughts come and deal with them but i just i can't yet
V020,145,they're triggered by everything
V020,146,pretty much anything that i that i see if i
V020,147,if i
V020,148,if i hear somebody with a dutch last name if i if i hear somebody talk about wisconsin if i hear you know people talk about
V020,149,just
V020,150,anything you know i can reach back and connect
V020,151,to
V020,152,to this it's really it's really
V020,153,i don't know that's the thing i mean i don't ever get a break
V020,154,from it
V020,155,yeah
V020,156,um
V020,157,i don't know i'm a very light sleeper so i
V020,158,awake and asleep and awake and asleep <asl> i have no problem going back to sleep but i generally
V020,159,you know don't
V020,160,i don't know i never really needed much sleep so
